0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,bm,bpm,timestamp-diff
EXT-QUI.GOMA-0,EXT-QUI.495NCS-0,EXT-QUI.HARM-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9027,b6924,7 days 22:41:00
EXT-QUI.GOMA-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11145,b6725,18 days 01:11:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b4237,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b37456,0 days 00:02:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4395,b4395,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11430,b11227,1 days 22:48:00
EXT-QUI.495NCS-0,EXT-QUI.FIADOR-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11291,b11291,0 days 00:00:00
EXT-QUI.495NCS-0,HUBU-QUI.SUELTO-0,HUBU-QUI.CPL.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b44708,b44708,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b8728,5 days 20:05:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b46646,2 days 01:35:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b46990,1 days 21:28:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b10075,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b7886,2 days 00:53:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b2941,5 days 19:42:00
EXT-QUI.495NCS-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2179,b2179,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b34353,7 days 05:25:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b34037,7 days 23:38:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b38330,14 days 03:57:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b38310,14 days 05:50:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b2452,6 days 23:44:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b2578,6 days 20:52:00
EXT-QUI.495NCS-0,HUBU-QUI.CPL.LX159R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30217,b30217,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6176,b6176,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b4747,14 days 20:46:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b40998,8 days 00:37:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b41085,7 days 23:07:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b6466,7 days 23:06:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1799,10 days 20:15:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b5261,13 days 01:39:00
EXT-QUI.495NCS-0,EXT-QUI.FIADOR-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11291,b5445,24 days 01:57:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b842,13 days 02:43:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1146,12 days 19:40:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1105,12 days 21:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b35784,4 days 22:46:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6176,b3259,12 days 01:57:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b3267,4 days 20:53:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b7709,2 days 21:37:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b7553,3 days 01:07:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b7712,2 days 21:24:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b10881,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b8243,1 days 01:34:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b8408,0 days 20:46:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b8164,1 days 03:22:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b8107,1 days 05:47:00
EXT-QUI.495NCS-0,HUBU-URG.BH630R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11107,b11107,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11430,b11430,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11497,
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b327918,25 days 00:26:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b27237,25 days 04:12:00
EXT-QUI.495NCS-0,EXT-QUI.FIADOR-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11291,b27686,52 days 00:39:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.FIADOR-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11291,b27651,52 days 01:51:00
EXT-QUI.495NCS-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27257,b27257,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.015-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2643,b2643,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.015-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2678,b2678,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.HARM-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29631,b29631,0 days 00:00:00
EXT-QUI.495NCS-0,HUBU-QUI.CPL.JG522R-0,HUBU-QUI.CPL.JG522R-0,HUBU-QUI.CPL.JG522R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329351,b329351,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b29503,19 days 22:23:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b10473,1 days 01:13:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b10665,0 days 19:59:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b45500,2 days 00:52:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b45503,2 days 00:52:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b9301,2 days 00:50:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b28337,21 days 22:16:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b9072,4 days 18:46:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,HUBU-QUI.SUELTO-0,EXT-HOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9704,b9704,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10075,b9904,0 days 18:38:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3496,b3496,0 days 00:00:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b3611,3 days 20:40:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b3570,3 days 22:29:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10881,b10332,1 days 16:02:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b31639,14 days 00:22:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b495,14 days 04:03:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8669,b7120,6 days 01:28:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1483,11 days 19:55:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1465,11 days 20:38:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b1313,11 days 23:52:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b28935,20 days 20:57:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b28711,20 days 23:44:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b277,15 days 00:26:00
EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,EXT-QUI.495NCS-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4237,b414,14 days 21:53:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b2364,0 days 05:20:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b2594,0 days 00:00:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b5448,12 days 01:24:00
EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b5263,12 days 05:09:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b329134,13 days 04:18:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b3645,18 days 23:25:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b4750,13 days 23:38:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b4749,13 days 23:43:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b1808,3 days 23:10:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b1810,3 days 22:08:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b1805,3 days 23:34:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b1623,4 days 04:17:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b7115,5 days 05:16:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11537,
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b28950,14 days 00:41:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b28990,13 days 22:18:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b38987,13 days 01:24:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8410,b4942,13 days 04:30:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b392,8 days 02:38:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2594,b454,8 days 00:00:00
EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,EXT-QUI.012-0,HUBU-QUI.PAR.BF122R-0,HUBU-QUI.PAR.BF122R-0,HUBU-QUI.PAR.BF122R-0,HUBU-QUI.PAR.BF122R-0,HUBU-QUI.CPL.JG524R-0,HUBU-QUI.PAR.BB075R-0,HUBU-QUI.PAR.BB075R-0,HUBU-QUI.PAR.BB075R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5545,b5545,0 days 00:00:00
