e1.Activity,e1.timestamp,Batch,e2.Activity,e2.timestamp,e8.CaseID,e3.Activity,e3.timestamp,e4.Activity,e4.timestamp,e5.Activity,e5.timestamp,e6.Activity,e6.timestamp,e7.Activity,e7.timestamp,e8.Activity,e8.timestamp
Entrada Material Sucio,2/1/22 13:15,422,Cargado en carro L+D,2/1/22 13:27,HUBU-RAD.EL058R-0-CN13193,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:21,Produccion montada,2/1/22 15:21,Composicion de cargas,2/1/22 15:55,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:15,422,Cargado en carro L+D,2/1/22 13:27,HUBU-RAD.BD033R-0-CN13200,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:22,Produccion montada,2/1/22 15:22,Composicion de cargas,2/1/22 15:55,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:25,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.DER.001-3-CN13118,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:14,Produccion montada,2/1/22 15:14,Composicion de cargas,2/1/22 15:36,Carga de esterilizador liberada,2/1/22 17:17
Entrada Material Sucio,2/1/22 13:25,422,Cargado en carro L+D,2/1/22 13:45,HUBU-CCEE.DER.BB073R-0-CN13221,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:36,Produccion montada,2/1/22 15:36,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:25,422,Cargado en carro L+D,2/1/22 13:45,HUBU-CCEE.DER.FF321R-0-CN13222,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:37,Produccion montada,2/1/22 15:37,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:37,HUBU-CCEE.CPL.BD222R-0-CN13216,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:33,Produccion montada,2/1/22 15:33,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:37,HUBU-CCEE.CPL.BH110R-0-CN13217,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:33,Produccion montada,2/1/22 15:33,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:37,HUBU-CCEE.CPL.BC106R-0-CN13218,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:33,Produccion montada,2/1/22 15:33,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.BD883R-0-CN13195,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:21,Produccion montada,2/1/22 15:21,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.BD220R-0-CN13197,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:21,Produccion montada,2/1/22 15:21,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.GF364R-0-CN13194,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:21,Produccion montada,2/1/22 15:22,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.OG002R-0-CN13199,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:22,Produccion montada,2/1/22 15:22,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.BH445R-0-CN13201,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:23,Produccion montada,2/1/22 15:23,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.BH444R-0-CN13202,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:23,Produccion montada,2/1/22 15:23,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.BH645R-0-CN13203,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:23,Produccion montada,2/1/22 15:23,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.OK081R-0-CN13206,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:24,Produccion montada,2/1/22 15:24,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.OK049R-0-CN13204,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:24,Produccion montada,2/1/22 15:24,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:30,422,Cargado en carro L+D,2/1/22 13:44,HUBU-CCEE.ORL.OK037R-0-CN13205,Carga L+D iniciada,2/1/22 14:05,Carga L+D liberada,2/1/22 15:10,Montaje,2/1/22 15:24,Produccion montada,2/1/22 15:24,Composicion de cargas,2/1/22 15:56,Carga de esterilizador liberada,2/1/22 17:11
Entrada Material Sucio,2/1/22 13:11,423,Cargado en carro L+D,2/1/22 14:00,HNB-CPL.002-7-CN13102,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 17:59,Produccion montada,2/1/22 18:03,Composicion de cargas,2/1/22 19:46,Carga de esterilizador liberada,2/1/22 21:31
Entrada Material Sucio,2/1/22 13:11,423,Cargado en carro L+D,2/1/22 14:00,HNB-CV.007-4-CN13104,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 18:09,Produccion montada,2/1/22 18:12,Composicion de cargas,2/1/22 19:46,Carga de esterilizador liberada,2/1/22 21:31
Entrada Material Sucio,2/1/22 14:00,423,Cargado en carro L+D,2/1/22 14:12,HUBU-TR.001-2-CN13131,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 17:41,Produccion montada,2/1/22 17:47,Composicion de cargas,2/1/22 17:51,Carga de esterilizador liberada,2/1/22 19:41
Entrada Material Sucio,2/1/22 14:00,423,Cargado en carro L+D,2/1/22 14:13,DEP-QUI.TRA.STRYK-52-CN13135,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 17:23,Produccion montada,2/1/22 17:23,Composicion de cargas,2/1/22 17:51,Carga de esterilizador liberada,2/1/22 19:41
Entrada Material Sucio,2/1/22 14:00,423,Cargado en carro L+D,2/1/22 14:13,DEP-QUI.TRA.STRYK-51-CN13132,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 17:42,Produccion montada,2/1/22 17:42,Composicion de cargas,2/1/22 17:51,Carga de esterilizador liberada,2/1/22 19:41
Entrada Material Sucio,2/1/22 14:00,423,Cargado en carro L+D,2/1/22 14:15,HNB-TR.010-3-CN13133,Carga L+D iniciada,2/1/22 14:15,Carga L+D liberada,2/1/22 15:41,Montaje,2/1/22 18:07,Produccion montada,2/1/22 18:07,Composicion de cargas,2/1/22 19:46,Carga de esterilizador liberada,2/1/22 21:31
Entrada Material Sucio,2/1/22 13:11,424,Cargado en carro L+D,2/1/22 13:50,HNB-OFT.025-6-CN13106,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:26,Produccion montada,2/1/22 17:26,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 13:11,424,Cargado en carro L+D,2/1/22 13:50,HNB-OFT.002-19-CN13105,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:32,Produccion montada,2/1/22 17:32,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:00,424,Cargado en carro L+D,2/1/22 14:10,HNB-CPL.010-1-CN13139,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:27,Produccion montada,2/1/22 17:28,Composicion de cargas,2/1/22 17:51,Carga de esterilizador liberada,2/1/22 19:41
Entrada Material Sucio,2/1/22 14:00,424,Cargado en carro L+D,2/1/22 14:10,HNB-CPL.009-4-CN13138,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:29,Produccion montada,2/1/22 17:31,Composicion de cargas,2/1/22 17:50,Carga de esterilizador liberada,2/1/22 19:41
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,EXT-QUI.OFT.007-1-CN13164,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 16:52,Produccion montada,2/1/22 16:52,Composicion de cargas,2/1/22 16:52,Carga de esterilizador liberada,2/2/22 7:53
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,HNB-OFT.025-9-CN13162,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 16:54,Produccion montada,2/1/22 16:57,Composicion de cargas,2/1/22 17:58,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,HNB-OFT.002-5-CN13159,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:13,Produccion montada,2/1/22 17:17,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,HNB-OFT.002-7-CN13161,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:13,Produccion montada,2/1/22 17:21,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,EQP-QUI.OFT.002-8-CN13156,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:22,Produccion montada,2/1/22 17:22,Composicion de cargas,2/1/22 17:53,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,EQP-QUI.OFT.002-12-CN13157,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:22,Produccion montada,2/1/22 17:22,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:13,HNB-OFT.002-4-CN13163,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:23,Produccion montada,2/1/22 17:24,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 14:59,424,Cargado en carro L+D,2/1/22 15:14,HNB-OFT.003-7-CN13160,Carga L+D iniciada,2/1/22 15:21,Carga L+D liberada,2/1/22 16:30,Montaje,2/1/22 17:48,Produccion montada,2/1/22 17:48,Composicion de cargas,2/1/22 17:55,Carga de esterilizador liberada,2/1/22 19:45
Entrada Material Sucio,2/1/22 15:05,425,Cargado en carro L+D,2/1/22 15:28,DEP-QUI.TRA.ZIMMER-55-CN13177,Carga L+D iniciada,2/1/22 15:28,Carga L+D liberada,2/1/22 17:13,Montaje,2/1/22 17:15,Produccion montada,2/1/22 17:15,Composicion de cargas,2/1/22 17:24,Carga de esterilizador liberada,2/1/22 18:34
Entrada Material Sucio,2/1/22 15:05,425,Cargado en carro L+D,2/1/22 15:28,DEP-QUI.TRA.CERAVER-34-CN13176,Carga L+D iniciada,2/1/22 15:28,Carga L+D liberada,2/1/22 17:13,Montaje,2/1/22 18:10,Produccion montada,2/1/22 18:11,Composicion de cargas,2/1/22 19:46,Carga de esterilizador liberada,2/1/22 21:31
Entrada Material Sucio,2/1/22 15:05,425,Cargado en carro L+D,2/1/22 15:28,HNB-TR.010-2-CN13180,Carga L+D iniciada,2/1/22 15:28,Carga L+D liberada,2/1/22 17:13,Montaje,2/1/22 18:10,Produccion montada,2/1/22 18:12,Composicion de cargas,2/1/22 19:46,Carga de esterilizador liberada,2/1/22 21:31
Entrada Material Sucio,2/1/22 15:05,425,Cargado en carro L+D,2/1/22 15:28,DEP-QUI.TRA.CERAVER-33-CN13179,Carga L+D iniciada,2/1/22 15:28,Carga L+D liberada,2/1/22 17:13,Montaje,2/1/22 18:13,Produccion montada,2/1/22 18:13,Composicion de cargas,2/1/22 19:44,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:00,426,Cargado en carro L+D,2/1/22 14:16,HNB-CPL.002-5-CN13137,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:37,Produccion montada,2/1/22 18:37,Composicion de cargas,2/1/22 19:44,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:00,426,Cargado en carro L+D,2/1/22 14:16,HNB-CPL.003-17-CN13136,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:42,Produccion montada,2/1/22 18:42,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:00,426,Cargado en carro L+D,2/1/22 14:16,HNB-CP.002-4-CN13140,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:46,Produccion montada,2/1/22 18:48,Composicion de cargas,2/1/22 19:44,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:58,426,Cargado en carro L+D,2/1/22 15:13,HUBU-ORL.019-3-CN13155,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:17,Produccion montada,2/1/22 18:19,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:07,HNB-CV.008-1-CN13170,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 19:01,Produccion montada,2/1/22 19:04,Composicion de cargas,2/1/22 20:10,Carga de esterilizador liberada,2/1/22 21:28
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:13,EQP-QUI.URO.010-4-CN13158,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:04,Produccion montada,2/1/22 18:04,Composicion de cargas,2/1/22 18:11,Carga de esterilizador liberada,2/1/22 19:16
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:15,HNB-CPL.003-9-CN13169,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:37,Produccion montada,2/1/22 18:39,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:24,HNB-CPL.002-6-CN13168,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:26,Produccion montada,2/1/22 18:27,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:33,HNB-GIN.002-3-CN13165,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:33,Produccion montada,2/1/22 18:43,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 14:59,426,Cargado en carro L+D,2/1/22 15:51,HNB-CPL.001-3-CN13166,Carga L+D iniciada,2/1/22 15:51,Carga L+D liberada,2/1/22 17:51,Montaje,2/1/22 18:40,Produccion montada,2/1/22 18:44,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 16:09,427,Cargado en carro L+D,2/1/22 16:50,HNB-CPL.001-5-CN13247,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/1/22 18:27,Produccion montada,2/1/22 18:33,Composicion de cargas,2/1/22 19:44,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:56,HUBU-HOS.CV.BH442R-0-CN14209,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/2/22 19:25,Produccion montada,2/2/22 19:25,Composicion de cargas,2/2/22 19:28,Carga de esterilizador liberada,2/2/22 20:34
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:56,HUBU-HOS.CV.BC326R-0-CN14211,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/2/22 19:25,Produccion montada,2/2/22 19:25,Composicion de cargas,2/2/22 19:28,Carga de esterilizador liberada,2/2/22 20:34
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:58,HUBU-QUI.GIN.MDO76-0-CN13311,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/1/22 17:05,Produccion montada,2/1/22 17:05,Composicion de cargas,2/1/22 17:24,Carga de esterilizador liberada,2/1/22 18:34
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:58,HUBU-HOS.OBST.BH111R-0-CN13413,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/1/22 18:08,Produccion montada,2/1/22 18:08,Composicion de cargas,2/1/22 18:47,Carga de esterilizador liberada,2/1/22 20:05
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:58,HUBU-CCEE.CIN.BC061R-0-CN13420,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/1/22 18:30,Produccion montada,2/1/22 18:30,Composicion de cargas,2/1/22 18:46,Carga de esterilizador liberada,2/1/22 20:05
Entrada Material Sucio,2/1/22 16:49,427,Cargado en carro L+D,2/1/22 16:59,HUBU-HOS.TRA.BH442R-0-CN13429,Carga L+D iniciada,2/1/22 17:04,Carga L+D liberada,2/1/22 18:18,Montaje,2/1/22 18:35,Produccion montada,2/1/22 18:35,Composicion de cargas,2/1/22 18:47,Carga de esterilizador liberada,2/1/22 20:05
Entrada Material Sucio,2/1/22 17:53,428,Cargado en carro L+D,2/1/22 17:56,HUBU-QUI.URO.BD760R-0-CN13946,Carga L+D iniciada,2/1/22 18:17,Carga L+D liberada,2/1/22 19:29,Montaje,2/2/22 13:52,Produccion montada,2/2/22 13:52,Composicion de cargas,2/2/22 13:58,Carga de esterilizador liberada,2/2/22 15:39
Entrada Material Sucio,2/1/22 17:53,428,Cargado en carro L+D,2/1/22 18:02,HNB-CG.003-2-CN13406,Carga L+D iniciada,2/1/22 18:17,Carga L+D liberada,2/1/22 19:29,Montaje,2/1/22 20:05,Produccion montada,2/1/22 20:06,Composicion de cargas,2/1/22 20:10,Carga de esterilizador liberada,2/1/22 21:28
Entrada Material Sucio,2/1/22 17:53,428,Cargado en carro L+D,2/1/22 18:11,HNB-CPL.002-10-CN13404,Carga L+D iniciada,2/1/22 18:17,Carga L+D liberada,2/1/22 19:29,Montaje,2/1/22 20:00,Produccion montada,2/1/22 20:03,Composicion de cargas,2/1/22 20:10,Carga de esterilizador liberada,2/1/22 21:28
Entrada Material Sucio,2/1/22 17:53,428,Cargado en carro L+D,2/1/22 18:15,HNB-CG.007-1-CN13405,Carga L+D iniciada,2/1/22 18:17,Carga L+D liberada,2/1/22 19:29,Montaje,2/1/22 19:36,Produccion montada,2/1/22 19:39,Composicion de cargas,2/1/22 20:10,Carga de esterilizador liberada,2/1/22 21:28
Entrada Material Sucio,2/1/22 17:54,428,Cargado en carro L+D,2/1/22 18:08,EQP-QUI.URO.002-2-CN13407,Carga L+D iniciada,2/1/22 18:17,Carga L+D liberada,2/1/22 19:29,Montaje,2/1/22 19:34,Produccion montada,2/1/22 19:34,Composicion de cargas,2/1/22 19:45,Carga de esterilizador liberada,2/1/22 21:30
Entrada Material Sucio,2/1/22 18:45,429,Cargado en carro L+D,2/1/22 18:51,HUBU-CPL.021-2-CN13435,Carga L+D iniciada,2/1/22 19:40,Carga L+D liberada,2/1/22 20:50,Montaje,2/1/22 21:11,Produccion montada,2/1/22 21:11,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 18:45,429,Cargado en carro L+D,2/1/22 19:29,EQP-QUI.CPL.002-1-CN13437,Carga L+D iniciada,2/1/22 19:40,Carga L+D liberada,2/1/22 20:50,Montaje,2/1/22 20:54,Produccion montada,2/1/22 20:54,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 18:45,429,Cargado en carro L+D,2/1/22 19:30,EXT-QUI.CPL.007-1-CN13436,Carga L+D iniciada,2/1/22 19:40,Carga L+D liberada,2/1/22 20:50,Montaje,2/1/22 20:57,Produccion montada,2/1/22 20:58,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 18:45,429,Cargado en carro L+D,2/1/22 19:32,HNB-CPL.002-8-CN13439,Carga L+D iniciada,2/1/22 19:40,Carga L+D liberada,2/1/22 20:50,Montaje,2/1/22 21:02,Produccion montada,2/1/22 21:06,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 18:45,429,Cargado en carro L+D,2/1/22 19:35,HNB-CG.003-3-CN13438,Carga L+D iniciada,2/1/22 19:40,Carga L+D liberada,2/1/22 20:50,Montaje,2/1/22 20:56,Produccion montada,2/1/22 20:57,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 19:51,430,Cargado en carro L+D,2/1/22 20:01,HNB-CPL.002-2-CN13450,Carga L+D iniciada,2/1/22 20:12,Carga L+D liberada,2/1/22 21:15,Montaje,2/1/22 21:36,Produccion montada,2/1/22 21:37,Composicion de cargas,2/1/22 21:46,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 19:51,430,Cargado en carro L+D,2/1/22 20:07,EQP-QUI.URO.010-3-CN13445,Carga L+D iniciada,2/1/22 20:12,Carga L+D liberada,2/1/22 21:15,Montaje,2/1/22 21:27,Produccion montada,2/1/22 21:28,Composicion de cargas,2/2/22 7:05,Carga de esterilizador liberada,2/2/22 8:07
Entrada Material Sucio,2/1/22 19:51,430,Cargado en carro L+D,2/1/22 20:07,HNB-CPL.004-1-CN13449,Carga L+D iniciada,2/1/22 20:12,Carga L+D liberada,2/1/22 21:15,Montaje,2/1/22 21:37,Produccion montada,2/1/22 21:43,Composicion de cargas,2/1/22 21:46,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 19:51,430,Cargado en carro L+D,2/1/22 20:09,HUBU-QUI.URO.002-1-CN13446,Carga L+D iniciada,2/1/22 20:12,Carga L+D liberada,2/1/22 21:15,Montaje,2/1/22 21:23,Produccion montada,2/1/22 21:25,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/1/22 19:51,430,Cargado en carro L+D,2/1/22 20:11,HUBU-CPL.023-3-CN13448,Carga L+D iniciada,2/1/22 20:12,Carga L+D liberada,2/1/22 21:15,Montaje,2/1/22 21:19,Produccion montada,2/1/22 21:23,Composicion de cargas,2/1/22 21:27,Carga de esterilizador liberada,2/2/22 6:59
Entrada Material Sucio,2/2/22 8:05,431,Cargado en carro L+D,2/2/22 8:13,HUBU-URG.006-1-CN13745,Carga L+D iniciada,2/2/22 8:14,Carga L+D liberada,2/2/22 9:19,Montaje,2/2/22 9:22,Produccion montada,2/2/22 9:29,Composicion de cargas,2/2/22 10:34,Carga de esterilizador liberada,2/2/22 12:12
Entrada Material Sucio,2/2/22 8:05,431,Cargado en carro L+D,2/2/22 8:14,HUBU-QUI.PAR.BF122R-0-CN13812,Carga L+D iniciada,2/2/22 8:14,Carga L+D liberada,2/2/22 9:19,Montaje,2/2/22 10:31,Produccion montada,2/2/22 10:31,Composicion de cargas,2/2/22 10:34,Carga de esterilizador liberada,2/2/22 12:12
Entrada Material Sucio,2/2/22 10:06,432,Cargado en carro L+D,2/2/22 10:59,HNB-DER.001-12-CN13758,Carga L+D iniciada,2/2/22 11:01,Carga L+D liberada,2/2/22 12:09,Montaje,2/2/22 12:13,Produccion montada,2/2/22 12:14,Composicion de cargas,2/2/22 13:11,Carga de esterilizador liberada,2/2/22 14:58
