id,code,ns,count
EXT-QUI.OFT.003-0,EXT-QUI.OFT.003,0,1.0
EXT-QUI.OFT.004-1,EXT-QUI.OFT.004,1,1.0
EXT-QUI.OFT.006-1,EXT-QUI.OFT.006,1,1.0
EXT-QUI.OFT.007-1,EXT-QUI.OFT.007,1,1.0
EXT-QUI.OFT.008-0,EXT-QUI.OFT.008,0,2.0
EXT-QUI.OFT.009-1,EXT-QUI.OFT.009,1,1.0
EXT-QUI.OFT.MONARCH-0,EXT-QUI.OFT.MONARCH,0,1.0
EXT-QUI.OMS800.02-0,EXT-QUI.OMS800.02,0,2.0
EXT-QUI.OMS800.04-0,EXT-QUI.OMS800.04,0,2.0
EXT-QUI.ORL.001-1,EXT-QUI.ORL.001,1,1.0
EXT-QUI.ORL.004-1,EXT-QUI.ORL.004,1,1.0
EXT-QUI.ORL.005-1,EXT-QUI.ORL.005,1,1.0
EXT-QUI.ORL.MEDTRONI-0,EXT-QUI.ORL.MEDTRONI,0,1.0
EXT-QUI.TRA.001-1,EXT-QUI.TRA.001,1,1.0
EXT-QUI.TRA.004-1,EXT-QUI.TRA.004,1,1.0
EXT-QUI.TRA.004-2,EXT-QUI.TRA.004,2,1.0
EXT-QUI.TRA.004-3,EXT-QUI.TRA.004,3,1.0
EXT-QUI.TRA.005-2,EXT-QUI.TRA.005,2,1.0
EXT-QUI.TRA.006-1,EXT-QUI.TRA.006,1,1.0
EXT-QUI.TRA.006-2,EXT-QUI.TRA.006,2,1.0
EXT-QUI.TRA.006-3,EXT-QUI.TRA.006,3,1.0
EXT-QUI.TRA.007-1,EXT-QUI.TRA.007,1,1.0
EXT-QUI.ULTRAFLOW-0,EXT-QUI.ULTRAFLOW,0,1.0
EXT-QUI.URO.003-1,EXT-QUI.URO.003,1,1.0
EXT-QUI.URO.004-1,EXT-QUI.URO.004,1,1.0
EXT-QUI.URO.005-1,EXT-QUI.URO.005,1,1.0
EXT-QUI.URO.006-1,EXT-QUI.URO.006,1,1.0
EXT-QUI.URO.008-1,EXT-QUI.URO.008,1,1.0
EXT-QUI.URO.009-1,EXT-QUI.URO.009,1,1.0
EXT-QUI.URO.011-1,EXT-QUI.URO.011,1,1.0
EXT-QUI.VENDA-0,EXT-QUI.VENDA,0,2.0
EXT-UCI.AMBU-0,EXT-UCI.AMBU,0,2.0
HGY-ALE.SUELTO-0,HGY-ALE.SUELTO,0,10.0
HGY-APAT.SUELTO-0,HGY-APAT.SUELTO,0,16.0
HGY-CCEE.CAJA-0,HGY-CCEE.CAJA,0,2.0
HGY-CCEE.SUELTO-0,HGY-CCEE.SUELTO,0,4.0
HGY-CES.SUELTO-0,HGY-CES.SUELTO,0,2.0
HGY-CES.SUELTO-1,HGY-CES.SUELTO,1,1.0
HGY-DIETP.SUELTO-0,HGY-DIETP.SUELTO,0,3.0
HGY-ENDO.SUELTO-0,HGY-ENDO.SUELTO,0,3.0
HGY-EXTR.SUELTO-0,HGY-EXTR.SUELTO,0,5.0
HGY-HEMO.SUELTO-0,HGY-HEMO.SUELTO,0,3.0
HGY-HOS.SUELTO-0,HGY-HOS.SUELTO,0,3.0
HGY-NEO.SUELTO-0,HGY-NEO.SUELTO,0,3.0
HGY-OBST.SUELTO-0,HGY-OBST.SUELTO,0,4.0
HGY-PFUNC.SUELTO-0,HGY-PFUNC.SUELTO,0,2.0
HGY-QUI.CAJA-0,HGY-QUI.CAJA,0,1.0
HGY-QUI.CG.001-1,HGY-QUI.CG.001,1,1.0
HGY-QUI.CG.001-2,HGY-QUI.CG.001,2,1.0
HGY-QUI.CG.001-3,HGY-QUI.CG.001,3,1.0
HGY-QUI.CG.CAJA-0,HGY-QUI.CG.CAJA,0,2.0
HGY-QUI.CG.SUELTO-0,HGY-QUI.CG.SUELTO,0,2.0
HGY-QUI.CP.CAJA-0,HGY-QUI.CP.CAJA,0,1.0
HGY-QUI.CP.SUELTO-0,HGY-QUI.CP.SUELTO,0,3.0
HGY-QUI.CPL-10,HGY-QUI.CPL,10,1.0
HGY-QUI.CPL-11,HGY-QUI.CPL,11,1.0
HGY-QUI.CPL-12,HGY-QUI.CPL,12,1.0
HGY-QUI.CPL-13,HGY-QUI.CPL,13,1.0
HGY-QUI.CPL-14,HGY-QUI.CPL,14,1.0
HGY-QUI.CPL-3,HGY-QUI.CPL,3,1.0
HGY-QUI.CPL-5,HGY-QUI.CPL,5,1.0
HGY-QUI.CPL-6,HGY-QUI.CPL,6,1.0
HGY-QUI.CPL-7,HGY-QUI.CPL,7,1.0
HGY-QUI.CPL-8,HGY-QUI.CPL,8,1.0
HGY-QUI.CPL.002-1,HGY-QUI.CPL.002,1,1.0
HGY-QUI.CPL.002-2,HGY-QUI.CPL.002,2,1.0
HGY-QUI.CPL.002-3,HGY-QUI.CPL.002,3,1.0
HGY-QUI.CPL.002-4,HGY-QUI.CPL.002,4,1.0
HGY-QUI.CPL.002-5,HGY-QUI.CPL.002,5,1.0
HGY-QUI.CPL.CAJA-0,HGY-QUI.CPL.CAJA,0,1.0
HGY-QUI.CPL.SUELTO-0,HGY-QUI.CPL.SUELTO,0,3.0
HGY-QUI.CV.001-1,HGY-QUI.CV.001,1,1.0
HGY-QUI.CV.SUELTO-0,HGY-QUI.CV.SUELTO,0,3.0
HGY-QUI.DIENTES-0,HGY-QUI.DIENTES,0,3.0
HGY-QUI.GIN.CAJA-0,HGY-QUI.GIN.CAJA,0,1.0
HGY-QUI.GIN.SUELTO-0,HGY-QUI.GIN.SUELTO,0,3.0
HGY-QUI.NEUR.002-1,HGY-QUI.NEUR.002,1,1.0
HGY-QUI.NEUR.CAJA-0,HGY-QUI.NEUR.CAJA,0,1.0
HGY-QUI.NEUR.SUELTO-0,HGY-QUI.NEUR.SUELTO,0,2.0
HGY-QUI.OFT.CAJA-0,HGY-QUI.OFT.CAJA,0,2.0
HGY-QUI.OFT.SUELTO-0,HGY-QUI.OFT.SUELTO,0,3.0
HGY-QUI.OPT.001-1,HGY-QUI.OPT.001,1,1.0
HGY-QUI.OPT.003-1,HGY-QUI.OPT.003,1,1.0
HGY-QUI.ORL.CAJA-0,HGY-QUI.ORL.CAJA,0,2.0
HGY-QUI.ORLSUELTO-0,HGY-QUI.ORLSUELTO,0,3.0
HGY-QUI.PARTO.SUELTO-0,HGY-QUI.PARTO.SUELTO,0,2.0
HGY-QUI.SUELTO-0,HGY-QUI.SUELTO,0,2.0
HGY-QUI.TRA-5,HGY-QUI.TRA,5,1.0
HGY-QUI.TRA.CAJA-0,HGY-QUI.TRA.CAJA,0,1.0
HGY-QUI.TRA.SUELTO-0,HGY-QUI.TRA.SUELTO,0,3.0
HGY-QUI.URO.CAJA-0,HGY-QUI.URO.CAJA,0,2.0
HGY-QUI.URO.SUELTO-0,HGY-QUI.URO.SUELTO,0,2.0
HGY-UCIA.SUELTO-0,HGY-UCIA.SUELTO,0,2.0
HGY-UCIC.SUELTO-0,HGY-UCIC.SUELTO,0,2.0
HGY-UCIP.SUELTO-0,HGY-UCIP.SUELTO,0,2.0
HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO,0,3.0
HGY-URG.CAJA-0,HGY-URG.CAJA,0,1.0
HGY-URG.SUELTO-0,HGY-URG.SUELTO,0,2.0
HGY-URPA.SUELTO-0,HGY-URPA.SUELTO,0,2.0
HNB-ANE.002-25,HNB-ANE.002,25,1.0
HNB-CG.001-1,HNB-CG.001,1,1.0
HNB-CG.001-10,HNB-CG.001,10,1.0
HNB-CG.001-11,HNB-CG.001,11,1.0
HNB-CG.001-12,HNB-CG.001,12,1.0
HNB-CG.001-2,HNB-CG.001,2,1.0
HNB-CG.001-3,HNB-CG.001,3,1.0
HNB-CG.001-4,HNB-CG.001,4,1.0
HNB-CG.001-5,HNB-CG.001,5,1.0
HNB-CG.001-6,HNB-CG.001,6,1.0
HNB-CG.001-7,HNB-CG.001,7,1.0
HNB-CG.001-8,HNB-CG.001,8,1.0
HNB-CG.001-9,HNB-CG.001,9,1.0
HNB-CG.002-2,HNB-CG.002,2,1.0
HNB-CG.002-3,HNB-CG.002,3,1.0
HNB-CG.002-4,HNB-CG.002,4,1.0
HNB-CG.002-6,HNB-CG.002,6,1.0
HNB-CG.002-7,HNB-CG.002,7,1.0
HNB-CG.002-8,HNB-CG.002,8,1.0
HNB-CG.003-1,HNB-CG.003,1,1.0
HNB-CG.003-10,HNB-CG.003,10,1.0
HNB-CG.003-2,HNB-CG.003,2,1.0
HNB-CG.003-3,HNB-CG.003,3,1.0
HNB-CG.003-4,HNB-CG.003,4,1.0
HNB-CG.003-5,HNB-CG.003,5,1.0
HNB-CG.003-6,HNB-CG.003,6,1.0
HNB-CG.003-7,HNB-CG.003,7,1.0
HNB-CG.003-8,HNB-CG.003,8,1.0
HNB-CG.003-9,HNB-CG.003,9,1.0
HNB-CG.004-1,HNB-CG.004,1,1.0
HNB-CG.004-2,HNB-CG.004,2,1.0
HNB-CG.004-3,HNB-CG.004,3,1.0
HNB-CG.004-4,HNB-CG.004,4,1.0
HNB-CG.005-1,HNB-CG.005,1,1.0
HNB-CG.005-2,HNB-CG.005,2,1.0
HNB-CG.006-1,HNB-CG.006,1,1.0
HNB-CG.006-2,HNB-CG.006,2,1.0
HNB-CG.007-1,HNB-CG.007,1,1.0
HNB-CG.007-2,HNB-CG.007,2,1.0
HNB-CG.007-3,HNB-CG.007,3,1.0
HNB-CG.007-4,HNB-CG.007,4,1.0
HNB-CG.007-5,HNB-CG.007,5,1.0
HNB-CG.007-6,HNB-CG.007,6,1.0
HNB-CG.007-7,HNB-CG.007,7,1.0
HNB-CG.007-8,HNB-CG.007,8,1.0
HNB-CG.008-1,HNB-CG.008,1,1.0
HNB-CG.008-2,HNB-CG.008,2,1.0
HNB-CG.008-3,HNB-CG.008,3,1.0
HNB-CG.008-4,HNB-CG.008,4,1.0
HNB-CG.008-5,HNB-CG.008,5,1.0
HNB-CG.008-6,HNB-CG.008,6,1.0
HNB-CG.009-1,HNB-CG.009,1,1.0
HNB-CG.009-2,HNB-CG.009,2,1.0
HNB-CG.009-3,HNB-CG.009,3,1.0
HNB-CG.010-2,HNB-CG.010,2,1.0
HNB-CG.010-3,HNB-CG.010,3,1.0
HNB-CG.011-4,HNB-CG.011,4,1.0
HNB-CG.012-1,HNB-CG.012,1,1.0
HNB-CG.012-2,HNB-CG.012,2,1.0
HNB-CG.012-3,HNB-CG.012,3,1.0
HNB-CG.012-4,HNB-CG.012,4,1.0
HNB-CG.013a-1,HNB-CG.013a,1,1.0
HNB-CG.013a-2,HNB-CG.013a,2,1.0
HNB-CG.013a-3,HNB-CG.013a,3,1.0
HNB-CG.013a-4,HNB-CG.013a,4,1.0
HNB-CG.013b-5,HNB-CG.013b,5,1.0
HNB-CG.013b-6,HNB-CG.013b,6,1.0
HNB-CG.013b-7,HNB-CG.013b,7,1.0
HNB-CG.013b-8,HNB-CG.013b,8,1.0
HNB-CG.013c-1,HNB-CG.013c,1,1.0
HNB-CG.013c-2,HNB-CG.013c,2,1.0
HNB-CG.013c-3,HNB-CG.013c,3,1.0
HNB-CG.013c-4,HNB-CG.013c,4,1.0
HNB-CG.014-1,HNB-CG.014,1,1.0
HNB-CG.014-2,HNB-CG.014,2,1.0
HNB-CP.002-1,HNB-CP.002,1,1.0
HNB-CP.002-10,HNB-CP.002,10,1.0
HNB-CP.002-2,HNB-CP.002,2,1.0
HNB-CP.002-3,HNB-CP.002,3,1.0
HNB-CP.002-4,HNB-CP.002,4,1.0
HNB-CP.002-5,HNB-CP.002,5,1.0
HNB-CP.002-6,HNB-CP.002,6,1.0
HNB-CP.002-7,HNB-CP.002,7,1.0
HNB-CP.002-8,HNB-CP.002,8,1.0
HNB-CP.003-1,HNB-CP.003,1,1.0
HNB-CP.003-2,HNB-CP.003,2,1.0
HNB-CP.003-3,HNB-CP.003,3,1.0
HNB-CP.003-4,HNB-CP.003,4,1.0
HNB-CP.004-1,HNB-CP.004,1,1.0
HNB-CP.004-2,HNB-CP.004,2,1.0
HNB-CP.005-1,HNB-CP.005,1,1.0
HNB-CP.005-2,HNB-CP.005,2,1.0
HNB-CP.006-1,HNB-CP.006,1,1.0
HNB-CP.006-2,HNB-CP.006,2,1.0
HNB-CP.007-2,HNB-CP.007,2,1.0
HNB-CP.007-3,HNB-CP.007,3,1.0
HNB-CP.007-4,HNB-CP.007,4,1.0
HNB-CP.008-1,HNB-CP.008,1,1.0
HNB-CP.009-1,HNB-CP.009,1,1.0
HNB-CP.010-1,HNB-CP.010,1,1.0
HNB-CP.011-1,HNB-CP.011,1,1.0
HNB-CPL.001-1,HNB-CPL.001,1,1.0
HNB-CPL.001-2,HNB-CPL.001,2,1.0
HNB-CPL.001-3,HNB-CPL.001,3,1.0
HNB-CPL.001-4,HNB-CPL.001,4,1.0
HNB-CPL.001-5,HNB-CPL.001,5,1.0
HNB-CPL.001-6,HNB-CPL.001,6,1.0
HNB-CPL.002-1,HNB-CPL.002,1,1.0
HNB-CPL.002-10,HNB-CPL.002,10,1.0
HNB-CPL.002-2,HNB-CPL.002,2,1.0
HNB-CPL.002-3,HNB-CPL.002,3,1.0
HNB-CPL.002-4,HNB-CPL.002,4,1.0
HNB-CPL.002-5,HNB-CPL.002,5,1.0
HNB-CPL.002-6,HNB-CPL.002,6,1.0
HNB-CPL.002-7,HNB-CPL.002,7,1.0
HNB-CPL.002-8,HNB-CPL.002,8,1.0
HNB-CPL.002-9,HNB-CPL.002,9,1.0
HNB-CPL.003-1,HNB-CPL.003,1,1.0
HNB-CPL.003-10,HNB-CPL.003,10,1.0
HNB-CPL.003-11,HNB-CPL.003,11,1.0
HNB-CPL.003-12,HNB-CPL.003,12,1.0
HNB-CPL.003-13,HNB-CPL.003,13,1.0
HNB-CPL.003-14,HNB-CPL.003,14,1.0
HNB-CPL.003-15,HNB-CPL.003,15,1.0
HNB-CPL.003-16,HNB-CPL.003,16,1.0
HNB-CPL.003-17,HNB-CPL.003,17,1.0
HNB-CPL.003-2,HNB-CPL.003,2,1.0
HNB-CPL.003-3,HNB-CPL.003,3,1.0
HNB-CPL.003-4,HNB-CPL.003,4,1.0
HNB-CPL.003-5,HNB-CPL.003,5,1.0
HNB-CPL.003-6,HNB-CPL.003,6,1.0
HNB-CPL.003-7,HNB-CPL.003,7,1.0
HNB-CPL.003-9,HNB-CPL.003,9,1.0
HNB-CPL.004-1,HNB-CPL.004,1,1.0
HNB-CPL.004-2,HNB-CPL.004,2,1.0
HNB-CPL.004-3,HNB-CPL.004,3,1.0
HNB-CPL.004-4,HNB-CPL.004,4,1.0
HNB-CPL.005-1,HNB-CPL.005,1,1.0
HNB-CPL.005-2,HNB-CPL.005,2,1.0
HNB-CPL.005-3,HNB-CPL.005,3,1.0
HNB-CPL.006-1,HNB-CPL.006,1,1.0
HNB-CPL.006-2,HNB-CPL.006,2,1.0
HNB-CPL.006-3,HNB-CPL.006,3,1.0
HNB-CPL.006-5,HNB-CPL.006,5,1.0
HNB-CPL.006-6,HNB-CPL.006,6,1.0
HNB-CPL.007-1,HNB-CPL.007,1,1.0
HNB-CPL.007-3,HNB-CPL.007,3,1.0
HNB-CPL.008a-1,HNB-CPL.008a,1,1.0
HNB-CPL.008b-1,HNB-CPL.008b,1,1.0
HNB-CPL.008c-1,HNB-CPL.008c,1,1.0
HNB-CPL.009-1,HNB-CPL.009,1,1.0
HNB-CPL.009-2,HNB-CPL.009,2,1.0
HNB-CPL.009-3,HNB-CPL.009,3,1.0
HNB-CPL.009-4,HNB-CPL.009,4,1.0
HNB-CPL.009-5,HNB-CPL.009,5,1.0
HNB-CPL.009-6,HNB-CPL.009,6,1.0
HNB-CPL.009-7,HNB-CPL.009,7,1.0
HNB-CPL.009-8,HNB-CPL.009,8,1.0
HNB-CPL.010-1,HNB-CPL.010,1,1.0
HNB-CPL.010-2,HNB-CPL.010,2,1.0
HNB-CPL.012-1,HNB-CPL.012,1,1.0
HNB-CPL.012-2,HNB-CPL.012,2,1.0
HNB-CPL.012-3,HNB-CPL.012,3,1.0
HNB-CPL.012-4,HNB-CPL.012,4,1.0
HNB-CPL.013-1,HNB-CPL.013,1,1.0
HNB-CPL.013-2,HNB-CPL.013,2,1.0
HNB-CPL.014-1,HNB-CPL.014,1,1.0
HNB-CPL.014-2,HNB-CPL.014,2,1.0
HNB-CPL.014-3,HNB-CPL.014,3,1.0
HNB-CPL.016-1,HNB-CPL.016,1,1.0
HNB-CPL.016-2,HNB-CPL.016,2,1.0
HNB-CPL.016-3,HNB-CPL.016,3,1.0
HNB-CV.001-1,HNB-CV.001,1,1.0
HNB-CV.001-2,HNB-CV.001,2,1.0
HNB-CV.001-3,HNB-CV.001,3,1.0
HNB-CV.001-5,HNB-CV.001,5,1.0
HNB-CV.004-1,HNB-CV.004,1,1.0
HNB-CV.005-1,HNB-CV.005,1,1.0
HNB-CV.005-2,HNB-CV.005,2,1.0
HNB-CV.006-1,HNB-CV.006,1,1.0
HNB-CV.006-2,HNB-CV.006,2,1.0
HNB-CV.006-3,HNB-CV.006,3,1.0
HNB-CV.007-1,HNB-CV.007,1,1.0
HNB-CV.007-2,HNB-CV.007,2,1.0
HNB-CV.007-3,HNB-CV.007,3,1.0
HNB-CV.007-4,HNB-CV.007,4,1.0
HNB-CV.007-5,HNB-CV.007,5,1.0
HNB-CV.008-1,HNB-CV.008,1,1.0
HNB-CV.008-2,HNB-CV.008,2,1.0
HNB-CV.008-3,HNB-CV.008,3,1.0
HNB-CV.009-1,HNB-CV.009,1,1.0
HNB-CV.010-1,HNB-CV.010,1,1.0
HNB-CV.011-1,HNB-CV.011,1,1.0
HNB-CV.011-2,HNB-CV.011,2,1.0
HNB-CV.012-1,HNB-CV.012,1,1.0
HNB-CV.012-2,HNB-CV.012,2,1.0
HNB-CV.012-3,HNB-CV.012,3,1.0
HNB-CV.013-2,HNB-CV.013,2,1.0
HNB-CV.021-1,HNB-CV.021,1,1.0
HNB-CV.021-3,HNB-CV.021,3,1.0
HNB-CV.022-1,HNB-CV.022,1,1.0
HNB-CV.022-2,HNB-CV.022,2,1.0
HNB-CV.022-3,HNB-CV.022,3,1.0
HNB-DER.001-1,HNB-DER.001,1,1.0
HNB-DER.001-11,HNB-DER.001,11,1.0
HNB-DER.001-12,HNB-DER.001,12,1.0
HNB-DER.001-2,HNB-DER.001,2,1.0
HNB-DER.001-3,HNB-DER.001,3,1.0
HNB-DER.001-4,HNB-DER.001,4,1.0
HNB-DER.001-7,HNB-DER.001,7,1.0
HNB-DER.001-8,HNB-DER.001,8,1.0
HNB-GIN.001-1,HNB-GIN.001,1,1.0
HNB-GIN.001-2,HNB-GIN.001,2,1.0
HNB-GIN.001-3,HNB-GIN.001,3,1.0
HNB-GIN.001-4,HNB-GIN.001,4,1.0
HNB-GIN.002-1,HNB-GIN.002,1,1.0
HNB-GIN.002-2,HNB-GIN.002,2,1.0
HNB-GIN.002-3,HNB-GIN.002,3,1.0
HNB-GIN.002-4,HNB-GIN.002,4,1.0
HNB-GIN.003-1,HNB-GIN.003,1,1.0
HNB-GIN.003-2,HNB-GIN.003,2,1.0
HNB-GIN.003-3,HNB-GIN.003,3,1.0
HNB-GIN.003-4,HNB-GIN.003,4,1.0
HNB-GIN.003-5,HNB-GIN.003,5,1.0
HNB-GIN.003-6,HNB-GIN.003,6,1.0
HNB-GIN.005-1,HNB-GIN.005,1,1.0
HNB-GIN.005-2,HNB-GIN.005,2,1.0
HNB-GIN.005-3,HNB-GIN.005,3,1.0
HNB-GIN.005-4,HNB-GIN.005,4,1.0
HNB-GIN.005-5,HNB-GIN.005,5,1.0
HNB-GIN.005-6,HNB-GIN.005,6,1.0
HNB-GIN.005-7,HNB-GIN.005,7,1.0
HNB-GIN.005-8,HNB-GIN.005,8,1.0
HNB-GIN.005-9,HNB-GIN.005,9,1.0
HNB-GIN.006-2,HNB-GIN.006,2,1.0
HNB-GIN.006-3,HNB-GIN.006,3,1.0
HNB-GIN.006-4,HNB-GIN.006,4,1.0
HNB-GIN.007-1,HNB-GIN.007,1,1.0
HNB-GIN.007-3,HNB-GIN.007,3,1.0
HNB-GIN.007-4,HNB-GIN.007,4,1.0
HNB-GIN.007-5,HNB-GIN.007,5,1.0
HNB-GIN.007-6,HNB-GIN.007,6,1.0
HNB-GIN.009-1,HNB-GIN.009,1,1.0
HNB-GIN.009-10,HNB-GIN.009,10,1.0
HNB-GIN.009-2,HNB-GIN.009,2,1.0
HNB-GIN.009-3,HNB-GIN.009,3,1.0
HNB-GIN.009-4,HNB-GIN.009,4,1.0
HNB-GIN.009-5,HNB-GIN.009,5,1.0
HNB-GIN.009-6,HNB-GIN.009,6,1.0
HNB-GIN.009-7,HNB-GIN.009,7,1.0
HNB-GIN.009-8,HNB-GIN.009,8,1.0
HNB-GIN.009-9,HNB-GIN.009,9,1.0
HNB-GIN.010-1,HNB-GIN.010,1,1.0
HNB-GIN.010-3,HNB-GIN.010,3,1.0
HNB-GIN.013-4,HNB-GIN.013,4,1.0
HNB-GIN.013-5,HNB-GIN.013,5,1.0
HNB-GIN.014-1,HNB-GIN.014,1,1.0
HNB-GIN.014-10,HNB-GIN.014,10,1.0
HNB-GIN.014-11,HNB-GIN.014,11,1.0
HNB-GIN.014-12,HNB-GIN.014,12,1.0
HNB-GIN.014-13,HNB-GIN.014,13,1.0
HNB-GIN.014-15,HNB-GIN.014,15,1.0
HNB-GIN.014-16,HNB-GIN.014,16,1.0
HNB-GIN.014-17,HNB-GIN.014,17,1.0
HNB-GIN.014-18,HNB-GIN.014,18,1.0
HNB-GIN.014-2,HNB-GIN.014,2,1.0
HNB-GIN.014-20,HNB-GIN.014,20,1.0
HNB-GIN.014-21,HNB-GIN.014,21,1.0
HNB-GIN.014-22,HNB-GIN.014,22,1.0
HNB-GIN.014-23,HNB-GIN.014,23,1.0
HNB-GIN.014-24,HNB-GIN.014,24,1.0
HNB-GIN.014-25,HNB-GIN.014,25,1.0
HNB-GIN.014-26,HNB-GIN.014,26,1.0
HNB-GIN.014-28,HNB-GIN.014,28,1.0
HNB-GIN.014-29,HNB-GIN.014,29,1.0
HNB-GIN.014-30,HNB-GIN.014,30,1.0
HNB-GIN.014-31,HNB-GIN.014,31,1.0
HNB-GIN.014-32,HNB-GIN.014,32,1.0
HNB-GIN.014-33,HNB-GIN.014,33,1.0
HNB-GIN.014-34,HNB-GIN.014,34,1.0
HNB-GIN.014-35,HNB-GIN.014,35,1.0
HNB-GIN.014-36,HNB-GIN.014,36,1.0
HNB-GIN.014-4,HNB-GIN.014,4,1.0
HNB-GIN.014-6,HNB-GIN.014,6,1.0
HNB-GIN.014-7,HNB-GIN.014,7,1.0
HNB-GIN.014-8,HNB-GIN.014,8,1.0
HNB-GIN.014-9,HNB-GIN.014,9,1.0
HNB-GIN.015-1,HNB-GIN.015,1,1.0
HNB-GIN.015-10,HNB-GIN.015,10,1.0
HNB-GIN.015-11,HNB-GIN.015,11,1.0
HNB-GIN.015-12,HNB-GIN.015,12,1.0
HNB-GIN.015-3,HNB-GIN.015,3,1.0
HNB-GIN.015-5,HNB-GIN.015,5,1.0
HNB-GIN.015-7,HNB-GIN.015,7,1.0
HNB-GIN.015-8,HNB-GIN.015,8,1.0
HNB-GIN.015-9,HNB-GIN.015,9,1.0
HNB-HOS.002-1,HNB-HOS.002,1,1.0
HNB-HOS.002-2,HNB-HOS.002,2,1.0
HNB-HOS.002-3,HNB-HOS.002,3,1.0
HNB-HOS.002-4,HNB-HOS.002,4,1.0
HNB-HOS.002-5,HNB-HOS.002,5,1.0
HNB-HOS.002-6,HNB-HOS.002,6,1.0
HNB-HOS.002-7,HNB-HOS.002,7,1.0
HNB-HOS.003-1,HNB-HOS.003,1,1.0
HNB-HOS.003-3,HNB-HOS.003,3,1.0
HNB-HOS.003-4,HNB-HOS.003,4,1.0
HNB-HOS.003-5,HNB-HOS.003,5,1.0
HNB-HOS.003-6,HNB-HOS.003,6,1.0
HNB-HOS.003-7,HNB-HOS.003,7,1.0
HNB-HOS.003-8,HNB-HOS.003,8,1.0
HNB-HOS.029-5,HNB-HOS.029,5,1.0
HNB-HOS.030-2,HNB-HOS.030,2,1.0
HNB-NC.003-1,HNB-NC.003,1,1.0
HNB-NC.005-1,HNB-NC.005,1,1.0
HNB-NC.010-1,HNB-NC.010,1,1.0
HNB-NC.010-2,HNB-NC.010,2,1.0
HNB-NC.010-3,HNB-NC.010,3,1.0
HNB-NC.010-4,HNB-NC.010,4,1.0
HNB-NC.011-3,HNB-NC.011,3,1.0
HNB-NC.011-4,HNB-NC.011,4,1.0
HNB-NC.011-5,HNB-NC.011,5,1.0
HNB-NC.012-1,HNB-NC.012,1,1.0
HNB-NC.012-2,HNB-NC.012,2,1.0
HNB-NC.013B-1,HNB-NC.013B,1,1.0
HNB-NC.014-1,HNB-NC.014,1,1.0
HNB-NC.015-1,HNB-NC.015,1,1.0
HNB-NC.016-1,HNB-NC.016,1,1.0
HNB-NC.017-1,HNB-NC.017,1,1.0
HNB-NC.018-1,HNB-NC.018,1,1.0
HNB-NC.019-1,HNB-NC.019,1,1.0
HNB-NC.019-2,HNB-NC.019,2,1.0
HNB-NC.019-3,HNB-NC.019,3,1.0
HNB-NC.019-4,HNB-NC.019,4,1.0
HNB-NC.019-5,HNB-NC.019,5,1.0
HNB-NC.019-6,HNB-NC.019,6,1.0
HNB-NC.020-1,HNB-NC.020,1,1.0
HNB-NC.020-2,HNB-NC.020,2,1.0
HNB-NC.021-2,HNB-NC.021,2,1.0
HNB-NC.025-1,HNB-NC.025,1,1.0
HNB-NC.025-2,HNB-NC.025,2,1.0
HNB-NC.027-1,HNB-NC.027,1,1.0
HNB-NC.029-1,HNB-NC.029,1,1.0
HNB-NC.030-1,HNB-NC.030,1,1.0
HNB-NC.031-1,HNB-NC.031,1,1.0
HNB-NC.032-1,HNB-NC.032,1,1.0
HNB-NC.032-2,HNB-NC.032,2,1.0
HNB-NC.037-1,HNB-NC.037,1,1.0
HNB-NC.037-2,HNB-NC.037,2,1.0
HNB-NC.040-2,HNB-NC.040,2,1.0
HNB-NC.040-3,HNB-NC.040,3,1.0
HNB-NC.041-1,HNB-NC.041,1,1.0
HNB-OFT.002-1,HNB-OFT.002,1,1.0
HNB-OFT.002-10,HNB-OFT.002,10,1.0
HNB-OFT.002-11,HNB-OFT.002,11,1.0
HNB-OFT.002-12,HNB-OFT.002,12,1.0
HNB-OFT.002-13,HNB-OFT.002,13,1.0
HNB-OFT.002-14,HNB-OFT.002,14,1.0
HNB-OFT.002-15,HNB-OFT.002,15,1.0
HNB-OFT.002-16,HNB-OFT.002,16,1.0
HNB-OFT.002-18,HNB-OFT.002,18,1.0
HNB-OFT.002-19,HNB-OFT.002,19,1.0
HNB-OFT.002-2,HNB-OFT.002,2,1.0
HNB-OFT.002-20,HNB-OFT.002,20,1.0
HNB-OFT.002-3,HNB-OFT.002,3,1.0
HNB-OFT.002-4,HNB-OFT.002,4,1.0
HNB-OFT.002-5,HNB-OFT.002,5,1.0
HNB-OFT.002-6,HNB-OFT.002,6,1.0
HNB-OFT.002-7,HNB-OFT.002,7,1.0
HNB-OFT.002-8,HNB-OFT.002,8,1.0
HNB-OFT.002-9,HNB-OFT.002,9,1.0
HNB-OFT.003-1,HNB-OFT.003,1,1.0
HNB-OFT.003-10,HNB-OFT.003,10,1.0
HNB-OFT.003-2,HNB-OFT.003,2,1.0
HNB-OFT.003-3,HNB-OFT.003,3,1.0
HNB-OFT.003-4,HNB-OFT.003,4,1.0
HNB-OFT.003-5,HNB-OFT.003,5,1.0
HNB-OFT.003-6,HNB-OFT.003,6,1.0
HNB-OFT.003-7,HNB-OFT.003,7,1.0
HNB-OFT.003-8,HNB-OFT.003,8,1.0
HNB-OFT.004-1,HNB-OFT.004,1,1.0
