r.KitID,r.DurationBetweenSterilizations,r.CycleNumber,DurationDifference
HUBU-HOS.TRA.BH442R-0,1352,1,30.0
HUBU-URG.VENO-2,1012,1,-118.0
HUBU-HOS.ORL.BM065R-0,1359,1,1348.0
HUBU-HOS.ORL.BH111R-0,1343,1,-60.0
HUBU-HOS.ORL.BD222R-0,1362,1,101.0
HUBU-HOS.ORL.BD049R-0,1343,1,-46.0
EXT-HOS.007-0,1147,1,1147.0
EXT-HOS.006-0,0,1,-1257.0
EXT-HOS.006-0,1135,1,1135.0
HGY-HOS.SUELTO-0,0,1,-80.0
HUBU-HOS.CV.BD049R-0,1386,1,114.0
HUBU-HOS.CPL.BH110R-0,1372,1,76.0
HUBU-HOS.SUELTO-0,1395,1,253.0
HGY-HOS.SUELTO-0,1200,1,1200.0
EXT-QUI.URO.005-1,1298,1,210.0
HUBU-QUI.PAR.BF122R-0,0,1,-1285.0
HUBU-QUI.PAR.BF122R-0,971,1,971.0
HNB-GIN.014-16,872,1,-368.0
HNB-GIN.014-12,153,1,106.0
HNB-GIN.014-10,1153,1,252.0
HNB-GIN.014-8,219,1,-877.0
HNB-GIN.014-4,876,1,-552.0
HUBU-QUI.PAR.BD562R-0,1060,1,-277.0
HUBU-QUI.PAR.BD050R-0,51,1,-912.0
HUBU-QUI.PAR.BB175R-0,970,1,-314.0
HGY-QUI.PARTO.SUELTO-0,1092,1,395.0
HNB-GIN.009-3,1182,1,554.0
EXT-QUI.004-0,0,1,-825.0
EXT-GAFAS-0,0,1,-111.0
EXT-GAFAS-0,102,1,102.0
EXT-GAFAS-0,0,1,-102.0
EXT-GAFAS-0,80,1,80.0
EXT-GAFAS-0,0,1,-80.0
EXT-GAFAS-0,20,1,20.0
HUBU-URG.005-4,1302,1,352.0
HUBU-URG.005-3,1137,1,-200.0
HUBU-URG.000-0,0,1,-831.0
HUBU-URG.000-0,183,1,183.0
EXT-GAFAS-0,0,1,-20.0
EXT-GAFAS-0,121,1,121.0
EXT-GAFAS-0,91,1,-30.0
EXT-GAFAS-0,1,1,-90.0
EXT-GAFAS-0,0,1,-1.0
EXT-GAFAS-0,40,1,40.0
HGY-NEO.SUELTO-0,1028,1,-11.0
EXT-UCI.MAQUET-0,1223,1,11.0
HUBU-HOS.UCIA.BH110R-0,1177,1,54.0
EXT-HOS.002-0,0,1,-1213.0
EXT-HOS.002-0,1237,1,1237.0
HGY-UCIC.SUELTO-0,0,1,-1104.0
HGY-UCIC.SUELTO-0,1172,1,1172.0
HNB-GIN.014-22,750,1,693.0
EXT-HOS.001-0,969,1,-149.0
EXT-HOS.007-0,0,1,-1147.0
EXT-HOS.007-0,1063,1,1063.0
EXT-HOS.006-0,0,1,-1135.0
EXT-HOS.006-0,1063,1,1063.0
HGY-NEO.SUELTO-0,0,1,-1028.0
HGY-NEO.SUELTO-0,49,1,49.0
HUBU-HOS.GINE.BD557R-0,1358,1,13.0
HUBU-HOS.CV.BH442R-0,0,1,-1284.0
HUBU-HOS.CV.BH442R-0,1390,1,1390.0
HUBU-HOS.CV.BD049R-0,1360,1,-26.0
HUBU-HOS.CPL.BD222R-0,1389,1,117.0
HUBU-HOS.CPL.BC110R-0,1376,1,418.0
EXT-GAFAS-0,0,1,-40.0
EXT-GAFAS-0,175,1,175.0
HNB-GIN.014-11,1185,1,504.0
HNB-GIN.014-10,1273,1,120.0
HUBU-QUI.PAR.EL043R-0,1099,1,1089.0
HUBU-QUI.PAR.BD562R-0,1148,1,88.0
HGY-QUI.PARTO.SUELTO-0,1150,1,58.0
HNB-GIN.009-6,952,1,-237.0
HNB-CG.012-3,419,1,-448.0
HNB-CV.006-2,69,1,-758.0
HNB-CV.001-2,1402,1,94.0
DEP-QUI.TRA.ACUMED-9,1402,1,90.0
HUBU-URG.BH630R-0,1265,1,-123.0
HUBU-URG.006-1,21,1,-685.0
HUBU-URG.000-0,0,1,-183.0
HUBU-URG.000-0,1342,1,1342.0
EXT-GAFAS-0,0,1,-175.0
EXT-GAFAS-0,361,1,361.0
EXT-GAFAS-0,0,1,-361.0
EXT-GAFAS-0,97,1,97.0
EXT-GAFAS-0,25,1,-72.0
EQP-QUI.URO.010-1,857,1,-549.0
HUBU-QUI.GIN.BT020R-0,1254,1,193.0
HNB-GIN.007-3,1097,1,112.0
HNB-GIN.005-5,974,1,74.0
HNB-GIN.005-1,869,1,
HNB-GIN.003-6,1006,1,-263.0
HUBU-QUI.GIN.JG524R-0,884,1,-394.0
HUBU-GIN.020-4,1081,1,256.0
HNB-CG.012-4,38,1,-1085.0
HNB-CG.012-2,1124,1,66.0
HNB-CG.007-8,921,1,-140.0
HNB-CG.007-7,1402,1,586.0
HNB-CG.007-5,974,1,817.0
HNB-CG.007-4,899,1,83.0
HNB-CG.007-3,1057,1,267.0
HNB-CG.007-2,974,1,-429.0
HNB-CG.007-1,928,1,-304.0
HNB-CG.003-9,1117,1,-71.0
HNB-CG.003-6,858,1,-465.0
EQP-QUI.OPT-19,923,1,-76.0
EQP-QUI.OPT-16,1129,1,287.0
EQP-QUI.CG.OPT-5,1192,1,378.0
EXT-QUI.HARM_AZUL-0,1064,1,-172.0
EXT-QUI.GOMA-0,0,1,-2.0
EXT-QUI.GOMA-0,925,1,925.0
EXT-QUI.495NCS-0,841,1,841.0
HUBU-QUI.SUELTO-0,0,1,-996.0
HUBU-QUI.SUELTO-0,1182,1,1182.0
HUBU-QUI.URO.BH108R-0,1222,1,-148.0
EXT-QUI.006-0,0,1,-1243.0
EXT-QUI.006-0,959,1,959.0
HGY-QUI.URO.SUELTO-0,0,1,-1406.0
HGY-QUI.URO.SUELTO-0,1084,1,1084.0
HUBU-QUI.ORL.BM065R-0,967,1,-211.0
EXT-QUI.002-0,796,1,786.0
EXT-QUI.OMS800.05-0,1179,1,27.0
EQP-QUI.OFT.002-12,874,1,-112.0
EQP-QUI.OFT.002-10,898,1,-347.0
EQP-QUI.OFT.002-9,929,1,13.0
EQP-QUI.OFT.002-7,929,1,176.0
EQP-QUI.OFT.002-4,1320,1,852.0
EQP-QUI.OFT.002-3,874,1,-359.0
EQP-QUI.OFT.002-1,929,1,105.0
HNB-OFT.002-12,869,1,52.0
HNB-OFT.002-9,929,1,-118.0
HNB-OFT.002-6,874,1,10.0
HNB-OFT.002-4,929,1,-143.0
HNB-OFT.002-3,1120,1,204.0
HNB-OFT.002-1,1025,1,-172.0
HNB-CV.006-1,1238,1,312.0
EXT-QUI.004-0,0,1,0.0
EXT-QUI.004-0,844,1,844.0
EXT-QUI.VENDA-0,878,1,77.0
EXT-QUI.003-0,1297,1,310.0
HUBU-QUI.CP.BC545R-0,1259,1,179.0
EXT-QUI.495NCS-0,0,1,-841.0
EXT-HOS.001-0,1293,1,324.0
HUBU-QUI.PAR.EL043R-0,920,1,-179.0
HUBU-QUI.PAR.BD562R-0,920,1,-228.0
HUBU-UCSI.OJOS.001-0,1301,1,-38.0
HGY-UCSI.SUELTO-0,1301,1,-38.0
HUBU-HOS.MI.BH110R-0,1357,1,58.0
HUBU-HOS.MI.BD559R-0,1346,1,40.0
HUBU-HOS.HEMT.BC346R-0,1377,1,111.0
HGY-HOS.SUELTO-0,0,1,-1200.0
HUBU-HOS.CGA.BM065R-0,1336,1,2.0
HUBU-HOS.CGA.BD049R-0,1335,1,31.0
HUBU-HOS.CGA.BC326R-0,1348,1,77.0
HGY-HOS.SUELTO-0,1314,1,1314.0
EXT-UCI.MAQUET-0,0,1,-1223.0
EXT-UCI.MAQUET-0,1159,1,1159.0
EXT-UCI.AMBU-0,1193,1,-18.0
EXT-HOS.002-0,0,1,-1237.0
HGY-UCIC.SUELTO-0,1159,1,-13.0
EXT-HOS.002-0,1157,1,1157.0
HGY-UCIA.SUELTO-0,0,1,-1078.0
HGY-UCIA.SUELTO-0,1078,1,1078.0
EXT-HOS.007-0,0,1,-1063.0
HGY-OBST.SUELTO-0,0,1,-648.0
HGY-OBST.SUELTO-0,1235,1,1235.0
HUBU-HOS.VNEO.025-1,1003,1,-43.0
EXT-HOS.007-0,1042,1,1042.0
EXT-HOS.006-0,0,1,-1063.0
EXT-HOS.006-0,1042,1,1042.0
HGY-NEO.SUELTO-0,1081,1,1032.0
HNB-HOS.003-6,988,1,-107.0
EXT-DIALISIS.SUELTO-0,0,1,-1296.0
EXT-DIALISIS.SUELTO-0,1140,1,1140.0
HUBU-CCEE.DER.001-4,1020,1,-96.0
HGY-QUI.TRA.SUELTO-0,0,1,-876.0
HGY-QUI.TRA.SUELTO-0,1379,1,1379.0
EXT-QUI.FIADOR-0,905,1,-80.0
HUBU-TR.006-4,1110,1,-64.0
HUBU-TR.006-3,888,1,-136.0
HUBU-TR.006-2,1095,1,227.0
HUBU-TR.019-3,888,1,-24.0
HUBU-TR.019-2,1110,1,219.0
HUBU-TR.019-1,1094,1,97.0
DEP-QUI.TRA.STRYK-4,1094,1,226.0
DEP-QUI.NEUR.SYNTHES-1,1030,1,-42.0
DEP-QUI.TRA.STRYK-55,1131,1,824.0
DEP-QUI.TRA.STRYK-22,888,1,-24.0
DEP-QUI.TRA.STRYK-21,888,1,-182.0
DEP-QUI.TRA.STRYK-19,1081,1,283.0
HNB-NC.019-2,1126,1,172.0
EXT-QUI.NAV_CRANEAL-1,1126,1,21.0
EXT-QUI.004-0,0,1,-844.0
EXT-QUI.004-0,17,1,17.0
HUBU-QUI.NEU.SET-0,0,1,-1173.0
HUBU-QUI.NEU.SET-0,939,1,939.0
EXT-QUI.NAV_COLUM-3,995,1,133.0
HGY-QUI.NEUR.SUELTO-0,0,1,-1037.0
HGY-QUI.NEUR.SUELTO-0,939,1,939.0
HGY-QUI.NEUR.CAJA-0,1207,1,345.0
EXT-QUI.005-0,0,1,-934.0
EXT-QUI.005-0,780,1,780.0
HNB-GIN.014-6,1069,1,1058.0
HNB-GIN.014-2,740,1,701.0
HUBU-QUI.PAR.EL043R-0,20,1,-900.0
HUBU-NC.006-2,1249,1,205.0
HUBU-TR.008-3,1217,1,346.0
HNB-NC.010-2,1096,1,116.0
HNB-CV.006-3,1344,1,283.0
HNB-CP.005-1,1161,1,
HUBU-NC.007-2,1411,1,337.0
HUBU-TR.008-2,215,1,-830.0
HNB-NC.010-4,1264,1,220.0
HNB-CPL.009-8,65,1,-726.0
HNB-CPL.002-1,1353,1,336.0
HNB-CG.013a-4,841,1,-2.0
HNB-CV.006-2,215,1,146.0
EQP-QUI.URO.010-3,1402,1,333.0
EQP-QUI.URO.010-2,158,1,-153.0
HUBU-HOS.UCIP.BD222R-0,1372,1,277.0
HGY-CCEE.SUELTO-0,0,1,-348.0
HUBU-QUI.HEMO.BH111R-0,1312,1,-3.0
HUBU-QUI.HEMO.BH642R-0,1320,1,
HUBU-QUI.HEMO.BD049R-0,1311,1,
HGY-HEMO.SUELTO-0,1345,1,35.0
HUBU-CCEE.GIN.ER055R-0,1351,1,41.0
HUBU-CCEE.GIN.ER011R-0,1351,1,18.0
HUBU-CCEE.GIN.EO122R-0,1351,1,2.0
HUBU-CCEE.GIN.BH646R-0,0,1,-1302.0
HUBU-CCEE.GIN.BH646R-0,1349,1,1349.0
HUBU-CCEE.GIN.BC604R-0,1377,1,76.0
HUBU-CCEE.GIN.AN711R-0,1325,1,62.0
HUBU-QUI.ELEC.JG523R-0,0,1,-1064.0
HUBU-QUI.ELEC.JG523R-0,1319,1,1319.0
HUBU-QUI.ELEC.BH111R-0,1355,1,64.0
HUBU-ELECT.001-8,1199,1,94.0
HGY-ELECT.SUELTO-0,0,1,-1236.0
HGY-ELECT.SUELTO-0,1253,1,1253.0
HUBU-HOS.DOM.BD222R-0,1324,1,15.0
HUBU-HOS.DOM.BD049R-0,1322,1,37.0
HGY-HADO.SUELTO-0,1359,1,59.0
HGY-DIETP.SUELTO-0,1324,1,-20.0
HUBU-CCEE.DER.FK614R-0,1333,1,41.0
HUBU-CCEE.DER.BD511R-0,1334,1,44.0
HUBU-CCEE.DER.BD222R-0,1334,1,43.0
HUBU-CCEE.DER.BC156R-0,1320,1,119.0
HUBU-CCEE.DER.BC110R-0,1334,1,45.0
HUBU-CCEE.DER.BC020R-0,1334,1,45.0
HUBU-CCEE.DER.001-22,1205,1,86.0
HUBU-CCEE.DER.001-14,1223,1,55.0
HUBU-CCEE.DER.001-12,1248,1,
HUBU-CCEE.CPL.BD222R-0,0,1,-1303.0
HUBU-CCEE.CPL.BD222R-0,1351,1,1351.0
HUBU-CCEE.CPL.BD029R-0,0,1,-1305.0
HUBU-CCEE.CPL.BD029R-0,1350,1,1350.0
EXT-GAFAS-0,0,1,-25.0
EXT-GAFAS-0,193,1,193.0
HUBU-TR.008-4,1410,1,541.0
HNB-GIN.005-6,1171,1,150.0
HNB-GIN.005-2,1161,1,-59.0
HNB-GIN.002-4,1228,1,203.0
HNB-GIN.002-1,1325,1,458.0
HUBU-GIN.020-3,1172,1,109.0
HNB-CG.013a-2,1383,1,356.0
HNB-CG.001-8,1276,1,388.0
HNB-CG.001-2,321,1,-672.0
EXT-GAFAS-0,0,1,-193.0
EXT-GAFAS-0,1,1,1.0
EXT-GAFAS-0,0,1,-1.0
EXT-GAFAS-0,7,1,7.0
HUBU-URG.BH111R-0,1283,1,16.0
HUBU-URG.BH110R-0,1273,1,1269.0
HUBU-URG.005-5,1169,1,55.0
HUBU-URG.005-1,62,1,-657.0
HUBU-URG.000-0,0,1,-1342.0
HUBU-URG.000-0,1343,1,1343.0
HGY-URG.SUELTO-0,0,1,-1232.0
HGY-URG.SUELTO-0,93,1,93.0
EQP-QUI.URO.010-1,231,1,-626.0
EXT-GAFAS-0,32,1,25.0
EXT-GAFAS-0,2,1,-30.0
EXT-GAFAS-0,45,1,43.0
HUBU-URG.005-3,712,1,-425.0
HUBU-URG.000-0,0,1,-1343.0
HUBU-URG.000-0,795,1,795.0
EXT-UCI.MAQUET-0,0,1,-1159.0
EXT-UCI.MAQUET-0,1115,1,1115.0
EXT-UCI.AMBU-0,1115,1,-78.0
EXT-HOS.002-0,1111,1,-46.0
HUBU-HOS.TRA.BD049R-0,1357,1,74.0
HNB-GIN.014-31,4,1,-625.0
HNB-GIN.014-1,1199,1,64.0
HGY-QUI.PARTO.SUELTO-0,696,1,-454.0
HUBU-HOS.ORL.BM065R-0,1326,1,-33.0
HUBU-HOS.ORL.BD222R-0,1326,1,-36.0
HUBU-HOS.VNEO.025-6,1031,1,-21.0
HUBU-HOS.NEO.BC110R-0,1166,1,126.0
EXT-HOS.007-0,0,1,-1042.0
EXT-HOS.007-0,1073,1,1073.0
EXT-HOS.006-0,0,1,-1042.0
EXT-HOS.006-0,1067,1,1067.0
HUBU-HOS.GINE.BH646R-0,1323,1,4.0
HUBU-HOS.SUELTO-0,1323,1,-72.0
EXT-QUI.GOMA-0,953,1,28.0
EXT-QUI.495NCS-0,872,1,872.0
EXT-GAFAS-0,0,1,-45.0
EXT-GAFAS-0,118,1,118.0
EXT-HOS.002-0,0,1,-1111.0
EXT-QUI.NEUR.CUSA36-2,1155,1,-249.0
HNB-CG.012-3,55,1,-364.0
EQP-QUI.OPT-16,1042,1,-87.0
HNB-GIN.009-3,797,1,-385.0
EXT-QUI.004-0,0,1,-17.0
EXT-QUI.004-0,1064,1,1064.0
EXT-QUI.OFT.007-1,1198,1,930.0
HGY-QUI.OFT.CAJA-0,0,1,-847.0
HGY-QUI.OFT.CAJA-0,1121,1,1121.0
EQP-POLIV.001-3,1190,1,783.0
EXT-CISTOSCOPIAS-0,862,1,480.0
EXT-GAFAS-0,0,1,-118.0
EXT-GAFAS-0,47,1,47.0
HUBU-URG.BH110R-0,1248,1,-25.0
HUBU-URG.005-5,1127,1,-42.0
HUBU-URG.000-0,0,1,-795.0
HUBU-URG.000-0,213,1,213.0
HUBU-QUI.PAR.BF122R-0,0,1,-971.0
HUBU-QUI.PAR.BF122R-0,1357,1,1357.0
HNB-GIN.015-5,1139,1,210.0
HNB-GIN.014-33,1436,1,789.0
HNB-GIN.014-18,1148,1,-115.0
HNB-GIN.014-17,1436,1,821.0
HNB-GIN.014-16,41,1,-831.0
HNB-GIN.014-8,1164,1,945.0
HUBU-QUI.PAR.EL043R-0,1249,1,1229.0
HUBU-QUI.PAR.BM065R-0,1212,1,469.0
HUBU-QUI.PAR.BB175R-0,0,1,-970.0
HUBU-QUI.PAR.BB175R-0,1358,1,1358.0
HGY-QUI.PARTO.SUELTO-0,0,1,-696.0
HGY-QUI.PARTO.SUELTO-0,216,1,216.0
EXT-GAFAS-0,0,1,-47.0
EXT-GAFAS-0,226,1,226.0
HUBU-TR.002-6,671,1,-459.0
HUBU-TR.002-1,1311,1,189.0
EXT-GAFAS-0,0,1,-226.0
EXT-GAFAS-0,80,1,80.0
HUBU-UCSI.OJOS.004-0,0,1,-1257.0
HUBU-UCSI.OJOS.004-0,1309,1,1309.0
HUBU-UCSI.OJOS.001-0,1279,1,-22.0
EXT-QUI.OMS800.03-0,1165,1,-138.0
HGY-CCEE.SUELTO-0,0,1,0.0
HGY-CCEE.SUELTO-0,1048,1,1048.0
HNB-NC.019-5,1376,1,1040.0
HNB-GIN.005-1,1065,1,196.0
EXT-QUI.495NCS-0,0,1,-872.0
HGY-QUI.GIN.SUELTO-0,944,1,-236.0
HNB-CG.013a-4,913,1,72.0
HNB-CG.012-2,943,1,-181.0
HNB-CG.012-1,687,1,-647.0
HNB-CG.008-3,927,1,-42.0
HNB-CG.001-12,1014,1,-13.0
HNB-CG.001-1,1123,1,-114.0
EQP-QUI.OPT-19,913,1,-10.0
EQP-QUI.CG.OPT-7,18,1,-28.0
EQP-QUI.CG.OPT-5,1122,1,-70.0
EXT-QUI.HARM_AZUL-0,0,1,-1064.0
EXT-QUI.HARM_AZUL-0,1159,1,1159.0
EXT-QUI.GOMA-0,0,1,-953.0
EXT-QUI.GOMA-0,1179,1,1179.0
HGY-QUI.CG.SUELTO-0,1072,1,371.0
HUBU-QUI.URO.BD760R-0,1042,1,1042.0
EXT-QUI.006-0,816,1,-143.0
EQP-QUI.URO.011-1,1139,1,43.0
HGY-QUI.URO.SUELTO-0,0,1,-1084.0
HGY-QUI.URO.SUELTO-0,824,1,824.0
HNB-ORL.002-2,1021,1,33.0
HUBU-ORL.001-5,858,1,-248.0
EXT-QUI.008-0,963,1,-160.0
HGY-QUI.ORLSUELTO-0,1222,1,365.0
HGY-QUI.ORL.CAJA-0,0,1,-901.0
HGY-QUI.ORL.CAJA-0,889,1,889.0
EQP-QUI.ORL.OPT-7,1056,1,286.0
EXT-QUI.ORL.MEDTRONI-0,1209,1,213.0
HNB-OFT.003-6,837,1,-32.0
HNB-OFT.003-5,1051,1,220.0
HNB-OFT.003-2,1080,1,243.0
HGY-QUI.OFT.SUELTO-0,825,1,-301.0
EXT-QUI.OMS800.04-0,1295,1,330.0
EXT-QUI.OMS800.02-0,0,1,-861.0
EXT-QUI.OMS800.02-0,985,1,985.0
EQP-QUI.OFT.005-0,1175,1,283.0
EQP-QUI.OFT.002-10,1064,1,166.0
HNB-OFT.002-11,925,1,24.0
HGY-QUI.CV.SUELTO-0,0,1,-1324.0
HGY-QUI.CV.SUELTO-0,702,1,702.0
HNB-CV.008-1,1286,1,1226.0
EXT-QUI.012-0,0,1,0.0
EXT-QUI.012-0,890,1,890.0
EXT-QUI.004-0,747,1,-317.0
EXT-QUI.002-0,969,1,173.0
EXT-QUI.VENDA-0,0,1,-878.0
EXT-QUI.VENDA-0,1367,1,1367.0
EXT-QUI.495NCS-0,1181,1,1181.0
HGY-QUI.TRA.SUELTO-0,0,1,-1379.0
HGY-QUI.TRA.SUELTO-0,938,1,938.0
EXT-QUI.FIADOR-0,858,1,-47.0
HUBU-TR.001-2,1293,1,977.0
HUBU-TR.001-1,871,1,75.0
EXT-QUI.016-0,1005,1,102.0
EXT-QUI.002-0,2,1,-967.0
HUBU-QUI.TR.FK176R-0,1050,1,-62.0
HUBU-QUI.TR.FK171R-0,1207,1,
HGY-QUI.CG.SUELTO-0,2,1,-1070.0
HNB-TR.010-2,1293,1,956.0
EXT-QUI.NAV_CRANEAL-1,1034,1,-92.0
EXT-QUI.004-0,2,1,-745.0
HUBU-QUI.NEU.SET-0,0,1,-939.0
HUBU-QUI.NEU.SET-0,945,1,945.0
HNB-NC.003-1,1362,1,884.0
DEP-QUI.NEUR.SYNTHES-1,915,1,-115.0
HNB-NC.010-2,1034,1,-62.0
HGY-QUI.NEUR.SUELTO-0,826,1,-113.0
HUBU-QUI.CPL.JG524R-0,1162,1,256.0
HUBU-QUI.CPL.GK703R-0,1251,1,263.0
HUBU-QUI.CPL.GK701R-0,967,1,-70.0
HNB-CPL.016-2,860,1,-559.0
HNB-CPL.009-6,1432,1,239.0
HNB-CPL.003-16,897,1,669.0
HNB-CPL.003-7,859,1,-264.0
HNB-CPL.002-7,1118,1,909.0
HNB-CPL.002-6,1288,1,1051.0
HNB-CPL.002-5,1098,1,240.0
HNB-CPL.002-4,929,1,12.0
HNB-CPL.001-5,929,1,-490.0
HGY-QUI.CPL.SUELTO-0,876,1,844.0
DEP-QUI.TRA.CERAVER-35,1028,1,-40.0
DEP-QUI.TRA.CERAVER-34,1028,1,-17.0
DEP-QUI.TRA.CERAVER-33,1028,1,-17.0
DEP-QUI.TRA.CERAVER-25,1060,1,223.0
DEP-QUI.TRA.CERAVER-21,1060,1,238.0
DEP-QUI.TRA.CERAVER-20,1060,1,238.0
EXT-QUI.011-0,0,1,-1251.0
EXT-QUI.011-0,888,1,888.0
HUBU-ANE.001-8,875,1,452.0
HUBU-ANE.001-7,875,1,452.0
HUBU-ANE.001-6,787,1,-171.0
HUBU-ANE.001-4,951,1,713.0
HUBU-ANE.001-2,1131,1,219.0
HUBU-ANE.001-1,951,1,517.0
HUBU-HOS.TRA.BD049R-0,1331,1,-26.0
HUBU-HOS.ORL.BH442R-0,1324,1,63.0
HUBU-CCEE.ORL.OK049R-0,1170,1,1085.0
HUBU-CCEE.ORL.OG345R-0,1361,1,15.0
HUBU-CCEE.ORL.OF358R-0,0,1,-1347.0
HUBU-CCEE.ORL.OF358R-0,1360,1,1360.0
HUBU-CCEE.ORL.OF288R-0,1345,1,
HUBU-CCEE.ORL.GF363R-0,1171,1,1088.0
HUBU-CCEE.ORL.BH644R-0,1361,1,44.0
HUBU-CCEE.ORL.BD880R-0,1144,1,-156.0
HGY-CCEE.SUELTO-0,60,1,-988.0
HUBU-HOS.MI.BH642R-0,1310,1,-47.0
HUBU-HOS.MI.BH442R-0,1310,1,-57.0
HUBU-HOS.MI.BD049R-0,1349,1,29.0
HUBU-HOS.GINE.BD047R-0,1317,1,-72.0
HUBU-HOS.GINE.BC328R-0,1320,1,
HUBU-HOS.CPL.BD222R-0,1305,1,-84.0
HUBU-HOS.CGA.BM065R-0,1343,1,7.0
HUBU-HOS.CGA.BC326R-0,1339,1,-9.0
HGY-HOS.SUELTO-0,1340,1,26.0
HUBU-HOS.SUELTO-0,0,1,-1323.0
HUBU-HOS.SUELTO-0,1329,1,1329.0
EXT-GAFAS-0,0,1,-80.0
EXT-GAFAS-0,91,1,91.0
HGY-CCEE.SUELTO-0,0,1,-60.0
HGY-CCEE.SUELTO-0,13,1,13.0
EXT-HOS.007-0,0,1,-1073.0
EXT-HOS.007-0,1068,1,1068.0
EXT-HOS.006-0,0,1,-1067.0
EXT-HOS.006-0,1068,1,1068.0
HUBU-HOS.NEO.K1-5000-0,1054,1,98.0
HUBU-HOS.NEO.BLEFARP-0,0,1,-956.0
HUBU-HOS.NEO.BLEFARP-0,1054,1,1054.0
HUBU-HOS.NEO.BLEFARM-0,0,1,-956.0
HUBU-HOS.NEO.BLEFARM-0,1054,1,1054.0
HGY-NEO.SUELTO-0,0,1,-1081.0
HGY-NEO.SUELTO-0,1075,1,1075.0
EXT-QUI.URO.005-1,1128,1,-170.0
HUBU-NC.007-1,963,1,17.0
HNB-CV.001-5,732,1,-313.0
HNB-CV.001-2,1208,1,-194.0
EXT-QUI.004-0,0,1,-2.0
EXT-QUI.004-0,103,1,103.0
EXT-GAFAS-0,6,1,-85.0
EQP-QUI.URO.010-2,1161,1,1003.0
HUBU-TR.001-4,1358,1,1329.0
HUBU-TR.001-3,1099,1,70.0
HNB-TR.010-4,1151,1,333.0
HNB-TR.010-3,999,1,182.0
HNB-GIN.014-31,1197,1,1193.0
HNB-GIN.014-17,97,1,-1339.0
HNB-GIN.014-2,1094,1,354.0
HNB-GIN.014-1,1197,1,-2.0
HNB-CV.011-2,1189,1,-15.0
HNB-CG.012-4,1251,1,1213.0
HNB-GIN.009-4,1225,1,4.0
HGY-UCIP.SUELTO-0,1246,1,99.0
HUBU-HOS.URPA.BC445R-0,1319,1,34.0
EXT-HOS.003-0,1265,1,264.0
EXT-UCI.MAQUET-0,0,1,-1115.0
EXT-UCI.MAQUET-0,1344,1,1344.0
EXT-HOS.002-0,0,1,0.0
EXT-HOS.002-0,1334,1,1334.0
EXT-HOS.001-0,1312,1,19.0
HUBU-CCEE.SUELTO-0,946,1,931.0
HGY-PTM.SUELTO-0,0,1,-1308.0
HGY-PTM.SUELTO-0,1319,1,1319.0
HUBU-CCEE.ORL.OK081R-0,1322,1,1238.0
HUBU-CCEE.ORL.OK049R-0,56,1,-1114.0
HUBU-CCEE.ORL.GF363R-0,0,1,-1171.0
HUBU-CCEE.ORL.GF363R-0,57,1,57.0
HUBU-CCEE.ORL.GF362R-0,1323,1,1240.0
HUBU-CCEE.ORL.BH644R-0,56,1,-1305.0
HUBU-CCEE.ORL.BH445R-0,1321,1,1237.0
HUBU-CCEE.ORL.BD510R-0,57,1,-1265.0
HUBU-QUI.HEMO.JG523R-0,0,1,-1294.0
HUBU-QUI.HEMO.JG523R-0,1304,1,1304.0
HGY-HEMO.SUELTO-0,0,1,-1345.0
HGY-HEMO.SUELTO-0,1261,1,1261.0
HUBU-CCEE.GIN.EO122R-0,0,1,-1351.0
HUBU-CCEE.GIN.EO122R-0,1277,1,1277.0
HUBU-CCEE.GIN.EO010R-0,0,1,-1297.0
HUBU-CCEE.GIN.EO010R-0,1308,1,1308.0
HUBU-CCEE.GIN.BH646R-0,0,1,-1349.0
HUBU-CCEE.GIN.BH646R-0,1277,1,1277.0
HUBU-CCEE.GIN.BC426R-0,0,1,-1308.0
HUBU-CCEE.GIN.BC426R-0,1276,1,1276.0
HUBU-QUI.ELEC.JG524R-0,1290,1,17.0
HUBU-QUI.ELEC.JG523R-0,1273,1,-46.0
HUBU-QUI.ELEC.BH111R-0,1273,1,-82.0
HUBU-ELECT.001-4,1170,1,-12.0
HUBU-ELECT.001-1,1170,1,-12.0
HGY-ELECT.SUELTO-0,0,1,-1253.0
HGY-ELECT.SUELTO-0,1178,1,1178.0
HUBU-HOS.DOM.BD559R-0,1284,1,-49.0
HUBU-HOS.DOM.BD049R-0,1270,1,-52.0
EXT-MPREV.SUELTO-0,1062,1,1062.0
HUBU-CCEE.CV.BD511R-0,0,1,-1300.0
HUBU-CCEE.CV.BD511R-0,1306,1,1306.0
HUBU-CCEE.CV.BD222R-0,0,1,-1300.0
HUBU-CCEE.CV.BD222R-0,1307,1,1307.0
HUBU-CCEE.CV.BC326R-0,1286,1,
HUBU-CCEE.CPL.OK105R-0,1324,1,11.0
HUBU-CCEE.CPL.BH110R-0,1309,1,5.0
HUBU-CCEE.CPL.BD222R-0,0,1,-1351.0
HUBU-CCEE.CPL.BD222R-0,1265,1,1265.0
HUBU-CCEE.CPL.BD029R-0,0,1,-1350.0
HUBU-CCEE.CPL.BD029R-0,1266,1,1266.0
HGY-CCEE.SUELTO-0,26,1,13.0
HGY-ALE.SUELTO-0,0,1,-1312.0
HGY-ALE.SUELTO-0,1278,1,1278.0
HUBU-HOS.HDON.BH442R-0,1311,1,-91.0
HUBU-HOS.HDON.BD049R-0,1321,1,26.0
