Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
19;Assign Sterilization Machine;2022-01-01 11:18:39;2022-01-01 11:18:39;2022-01-01 11:39:35;Usuario_AV;17;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
19;CONTENE;2022-01-01 11:39:35;2022-01-01 11:41:56;2022-01-01 13:21:56;Autoclave_#2;2;sid-7431B6F2-819F-4562-9FB3-1EFE00367CD6;PARALLEL;
19;Free Sterilization Machine;2022-01-01 13:21:56;2022-01-01 13:21:56;2022-01-01 13:28:37;Usuario_AV;13;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
20;Scan Entered Kit;2022-01-01 09:53:01;2022-01-01 09:53:51;2022-01-01 10:19:47;Usuario_AV;12;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
20;Put on Rack;2022-01-01 10:19:47;2022-01-01 10:19:47;2022-01-01 11:02:41;Usuario_AV;14;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
20;Assign Washing Machine;2022-01-01 11:02:41;2022-01-01 11:02:41;2022-01-01 11:04:36;Usuario_AV;15;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
20;Instrumental normal;2022-01-01 11:04:36;2022-01-01 11:04:36;2022-01-01 12:14:36;Lavadora_#3;14;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
20;Free Washing Machine;2022-01-01 12:14:36;2022-01-01 12:15:29;2022-01-01 12:36:25;Usuario_AV;17;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
20;Assembly;2022-01-01 12:36:25;2022-01-01 12:36:25;2022-01-01 12:40:13;Usuario_AV;;;;
20;Assign Sterilization Machine;2022-01-01 12:40:13;2022-01-01 12:47:14;2022-01-01 12:48:39;Usuario_AV;25;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
20;INTRUM;2022-01-01 12:48:39;2022-01-01 12:53:28;2022-01-01 14:13:28;Autoclave_#1;7;sid-257780B6-2484-4B65-891F-01BF1C344E5E;PARALLEL;
20;Free Sterilization Machine;2022-01-01 14:13:28;2022-01-01 14:14:05;2022-01-01 14:21:22;Usuario_BM;19;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
21;Scan Entered Kit;2022-01-01 09:57:00;2022-01-01 09:57:46;2022-01-01 10:01:56;Usuario_AV;13;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
21;Put on Rack;2022-01-01 10:01:56;2022-01-01 10:02:53;2022-01-01 10:44:22;Usuario_AV;12;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
21;Assign Washing Machine;2022-01-01 10:44:22;2022-01-01 10:48:48;2022-01-01 10:51:18;Usuario_AV;13;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
21;Instrumental normal;2022-01-01 10:51:18;2022-01-01 10:51:18;2022-01-01 12:01:18;Lavadora_#3;13;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
21;Free Washing Machine;2022-01-01 12:01:18;2022-01-01 12:05:50;2022-01-01 12:05:55;Usuario_AV;16;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
21;Assembly;2022-01-01 12:05:55;2022-01-01 12:07:44;2022-01-01 12:25:48;Usuario_AV;;;;
21;Assign Sterilization Machine;2022-01-01 12:25:48;2022-01-01 12:27:51;2022-01-01 12:34:37;Usuario_AV;23;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
21;INTRUM;2022-01-01 12:34:37;2022-01-01 12:53:28;2022-01-01 14:13:28;Autoclave_#1;7;sid-257780B6-2484-4B65-891F-01BF1C344E5E;PARALLEL;
21;Free Sterilization Machine;2022-01-01 14:13:28;2022-01-01 14:14:05;2022-01-01 14:21:22;Usuario_BM;19;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
22;Scan Entered Kit;2022-01-01 10:08:22;2022-01-01 10:09:46;2022-01-01 10:36:35;Usuario_AV;14;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
22;Put on Rack;2022-01-01 10:36:35;2022-01-01 10:43:07;2022-01-01 10:43:22;Usuario_AV;16;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
22;Assign Washing Machine;2022-01-01 10:43:22;2022-01-01 10:48:48;2022-01-01 10:51:18;Usuario_AV;13;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
22;Instrumental normal;2022-01-01 10:51:18;2022-01-01 10:51:18;2022-01-01 12:01:18;Lavadora_#3;13;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
22;Free Washing Machine;2022-01-01 12:01:18;2022-01-01 12:05:50;2022-01-01 12:05:55;Usuario_AV;16;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
22;Assembly;2022-01-01 12:05:55;2022-01-01 12:07:06;2022-01-01 12:10:18;Usuario_AV;;;;
22;Assign Sterilization Machine;2022-01-01 12:10:18;2022-01-01 12:10:19;2022-01-01 12:17:08;Usuario_AV;21;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
